program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Business Administration,Postgraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Master,20067,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capebretonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Master,26794,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountallisonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Master,29842,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.saintmary'suniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Master,21332,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.stfrancisxavieruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Master,28864,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.trinitywesternuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Master,31624,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédemoncton.edu/programs/business-administration,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_alberta,University of Alberta,Edmonton,Alberta,MBA,107200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofalberta.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_calgary,University of Calgary,Calgary,Alberta,MBA,48700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofcalgary.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_guelf,University of Guelph,Guelph,Ontario,MBA,59250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofguelph.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,MBA,33450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofmanitoba.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,MBA,51150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofnewbrunswick.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_oft,University of Ottawa,Ottawa,Ontario,MBA,62000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofottawa.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_regina,University of Regina,Regina,Saskatchewan,MBA,38600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofregina.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,MBA,80200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofsaskatchewan.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,MBA,52950,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédesherbrooke.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_toronto,University of Toronto,Toronto,Ontario,MBA,107800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityoftoronto.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_victoria,University of Victoria,Victoria,British Columbia,MBA,89100,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofvictoria.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,MBA,88250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwaterloo.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,u_windsor,University of Windsor,Windsor,Ontario,MBA,30400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwindsor.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,western_university,Western University,London,Ontario,MBA,70550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.westernuniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,MBA,60200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.wilfridlaurieruniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,york_university,York University,Toronto,Ontario,MBA,71200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.yorkuniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,mcgill_university,McGill University,Montreal,Quebec,MBA,81000,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mcgilluniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,ubc,University of British Columbia,Vancouver,British Columbia,MBA,88800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofbritishcolumbia.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,MBA,52500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.simonfraseruniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,MBA,42650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.thompsonriversuniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
MBA,Undergraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,MBA,77650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.dalhousieuniversity.edu/programs/mba,,estimated:2025-08-08,estimate,
